step,epoch,syncs,loss,time,com_time,calc_time,exper_id
1,1,0,2.300947,2.4204511642456055,0.0,0.0,295
2,1,1,2.3260005,17.973560333251953,9.11473822593689,6.358182191848755,295
3,1,1,2.2967806,18.085566997528076,9.122636318206787,6.399015426635742,295
4,1,1,2.2949438,18.195913553237915,9.126700401306152,6.43857741355896,295
5,1,2,2.2957962,20.080596446990967,10.891335487365723,6.476705312728882,295
6,1,2,2.260303,20.190685987472534,10.896653413772583,6.518479347229004,295
7,1,2,2.1975236,20.301060914993286,10.902934551239014,6.5592286586761475,295
8,1,3,2.1714764,21.8462233543396,12.336100816726685,6.599237680435181,295
9,1,3,1.9646235,21.961886167526245,12.350621700286865,6.636974573135376,295
10,1,3,1.8290627,22.071295976638794,12.362072706222534,6.673773527145386,295
11,1,4,1.6357567,23.65507745742798,13.829436779022217,6.712387323379517,295
12,1,4,1.4232812,23.766385078430176,13.835717916488647,6.755127429962158,295
13,1,4,1.2965565,23.876872539520264,13.842614889144897,6.798051357269287,295
14,1,5,1.1940584,25.42413854598999,15.272130966186523,6.840656995773315,295
15,2,5,0.99001676,25.522326231002808,15.276510000228882,6.868227005004883,295
16,2,5,0.97984153,25.631974935531616,15.282664060592651,6.9066009521484375,295
17,2,5,1.1417813,25.74121642112732,15.289582014083862,6.946885108947754,295
18,2,6,1.154094,27.24158763885498,16.669408082962036,6.988708972930908,295
19,2,6,0.86836785,27.351954698562622,16.678767204284668,7.026368856430054,295
20,2,6,0.8806593,27.46148943901062,16.684399127960205,7.068558692932129,295
21,2,6,0.7425791,27.57054090499878,16.688273191452026,7.111942529678345,295
22,2,7,0.8329686,29.120880842208862,18.115936994552612,7.151533842086792,295
23,2,7,0.66884905,29.228552103042603,18.119602918624878,7.187376976013184,295
24,2,7,0.53670585,29.337838172912598,18.125197887420654,7.2300708293914795,295
25,2,7,0.5623115,29.44645357131958,18.13135576248169,7.270875692367554,295
26,2,8,0.6078267,30.978410959243774,19.545236825942993,7.3118956089019775,295
27,2,8,0.33923566,31.090509176254272,19.553180932998657,7.3530027866363525,295
28,2,8,0.518293,31.19986081123352,19.5587899684906,7.395378112792969,295
29,3,8,0.4020359,31.300307035446167,19.562942028045654,7.42861008644104,295
30,3,8,0.34583348,31.4111111164093,19.56869888305664,7.470759153366089,295
31,3,9,0.2758828,32.95169162750244,20.986862897872925,7.5102691650390625,295
32,3,9,0.31386706,33.05990672111511,20.991036891937256,7.54620099067688,295
33,3,9,0.30898827,33.16772723197937,20.99626898765564,7.5836710929870605,295
34,3,9,0.15748407,33.27599096298218,21.000572204589844,7.622594118118286,295
35,3,9,0.56733054,33.38602876663208,21.0108060836792,7.6621692180633545,295
36,3,10,0.39242047,34.91306185722351,22.41800093650818,7.70125412940979,295
37,3,10,0.16416731,35.02225875854492,22.424664974212646,7.7436652183532715,295
38,3,10,0.2939465,35.13332509994507,22.436728954315186,7.779379367828369,295
39,3,10,0.18702924,35.24364876747131,22.445891857147217,7.818148374557495,295
40,3,10,0.18267581,35.35337257385254,22.451114892959595,7.8607683181762695,295
41,3,11,0.32927495,36.968660831451416,23.946497917175293,7.902835369110107,295
42,3,11,0.14779052,37.077648878097534,23.95168972015381,7.940038204193115,295
43,3,11,0.2726208,37.187594413757324,23.957541704177856,7.982693195343018,295
44,4,11,0.25804877,37.28491830825806,23.96157479286194,8.013838529586792,295
45,4,11,0.25532436,37.3973913192749,23.970536708831787,8.057889699935913,295
46,4,11,0.2475721,37.50808238983154,23.977402687072754,8.10051679611206,295
47,4,12,0.12500152,39.23790097236633,25.58968162536621,8.142431735992432,295
48,4,12,0.19438952,39.34902620315552,25.598633527755737,8.184101581573486,295
49,4,12,0.13637044,39.459731101989746,25.605525493621826,8.225356817245483,295
50,4,12,0.25219336,39.56952714920044,25.6124324798584,8.266603708267212,295
51,4,12,0.11323333,39.679792165756226,25.618906497955322,8.308184623718262,295
52,4,12,0.29167825,39.78988218307495,25.626415491104126,8.34999966621399,295
53,4,13,0.2145001,42.07845067977905,27.796181440353394,8.393078565597534,295
54,4,13,0.08013011,42.19043827056885,27.804855346679688,8.435633420944214,295
55,4,13,0.1021708,42.29992890357971,27.812687397003174,8.475921392440796,295
56,4,13,0.16276082,42.40802025794983,27.816640377044678,8.517739295959473,295
57,4,13,0.15619507,42.519495725631714,27.824178457260132,8.558840274810791,295
58,5,13,0.35588914,42.61895442008972,27.828523635864258,8.591061115264893,295
59,5,14,0.13433647,44.295966148376465,29.384819507598877,8.633098363876343,295
60,5,14,0.10033407,44.406243562698364,29.389543533325195,8.67145824432373,295
61,5,14,0.111333564,44.5164008140564,29.395846605300903,8.709859132766724,295
62,5,14,0.13298802,44.62495303153992,29.40009355545044,8.749674081802368,295
63,5,14,0.16477905,44.735525608062744,29.407341718673706,8.788106203079224,295
64,5,14,0.26275462,44.84381341934204,29.413360834121704,8.825700044631958,295
65,5,14,0.23468749,44.95252966880798,29.418277740478516,8.864691019058228,295
66,5,15,0.09923066,46.64085841178894,30.985567569732666,8.90339994430542,295
67,5,15,0.12866808,46.75026273727417,30.98952555656433,8.940085887908936,295
68,5,15,0.10937087,46.858073234558105,30.994184494018555,8.97797679901123,295
69,5,15,0.14141159,46.968228340148926,31.001447439193726,9.018925905227661,295
70,5,15,0.18275201,47.07662582397461,31.00632643699646,9.06055998802185,295
71,5,15,0.2074656,47.186991453170776,31.01397442817688,9.102833032608032,295
72,6,15,0.11169597,47.285807609558105,31.018091440200806,9.136189222335815,295
