step,epoch,syncs,loss,time,com_time,calc_time,exper_id
1,1,0,2.3026042,2.510808229446411,0.0,0.0,294
2,1,1,2.3092012,4.203700542449951,1.607456922531128,0.0021381378173828125,294
3,1,1,2.295762,4.2728271484375,1.617995023727417,0.003206014633178711,294
4,1,1,2.2940893,4.333568096160889,1.6211230754852295,0.0045850276947021484,294
5,1,2,2.2829926,5.927392482757568,3.1339921951293945,0.005880832672119141,294
6,1,2,2.2433596,5.995268106460571,3.1446940898895264,0.006970882415771484,294
7,1,2,2.1984727,6.059691667556763,3.152492046356201,0.008048772811889648,294
8,1,3,2.2293067,7.656977891921997,4.67145299911499,0.009122848510742188,294
9,1,3,1.9501414,7.723109483718872,4.679556846618652,0.010447025299072266,294
10,1,3,1.9418178,7.784814834594727,4.6840808391571045,0.011518001556396484,294
11,1,3,1.78263,7.8463685512542725,4.688480854034424,0.012588977813720703,294
12,1,4,1.6760365,9.727997064590454,6.492807865142822,0.01367497444152832,294
13,1,4,1.4226506,9.79099702835083,6.498433828353882,0.014763832092285156,294
14,1,4,1.2986892,9.852141857147217,6.50275182723999,0.015831708908081055,294
15,2,4,1.0495424,9.91375184059143,6.505512714385986,0.017172813415527344,294
16,2,5,0.9517386,11.373866319656372,7.886040449142456,0.01849079132080078,294
17,2,5,0.6814801,11.443328142166138,7.897162437438965,0.019577980041503906,294
18,2,5,0.7766001,11.504784107208252,7.901373386383057,0.02065587043762207,294
19,2,5,0.7475663,11.567316770553589,7.906612396240234,0.021739721298217773,294
20,2,6,0.79303575,12.997552394866943,9.258808374404907,0.02283191680908203,294
21,2,6,0.58611315,13.063149213790894,9.266363382339478,0.023994922637939453,294
22,2,6,0.66466534,13.125504970550537,9.27344036102295,0.02508091926574707,294
23,2,6,0.603114,13.185902118682861,9.277547359466553,0.026160001754760742,294
24,2,6,0.54895777,13.247342109680176,9.28109622001648,0.027237892150878906,294
25,2,7,0.5735643,14.913973093032837,10.871073246002197,0.02831292152404785,294
26,2,7,0.5515899,14.981266498565674,10.879844188690186,0.02965688705444336,294
27,2,7,0.319502,15.041484355926514,10.88241720199585,0.03096771240234375,294
28,2,7,0.3637492,15.104308843612671,10.888054132461548,0.032280683517456055,294
29,3,7,0.6005987,15.164944171905518,10.890947103500366,0.033362627029418945,294
30,3,8,0.32927644,16.733830451965332,12.381456136703491,0.03440070152282715,294
31,3,8,0.32647106,16.80106496810913,12.3895742893219,0.035518646240234375,294
32,3,8,0.23432964,16.86217451095581,12.393614292144775,0.03659462928771973,294
33,3,8,0.36575657,16.924171209335327,12.39781928062439,0.037674665451049805,294
34,3,8,0.34476823,16.985101461410522,12.402641296386719,0.03875851631164551,294
35,3,8,0.3222467,17.046286821365356,12.406927108764648,0.039847373962402344,294
36,3,9,0.2805586,18.65347719192505,13.935081243515015,0.04089021682739258,294
37,3,9,0.15737659,18.717787742614746,13.940637350082397,0.042008161544799805,294
38,3,9,0.27571625,18.78080153465271,13.946945428848267,0.043093204498291016,294
39,3,9,0.2643713,18.841611623764038,13.950037479400635,0.04417538642883301,294
40,3,9,0.31521782,18.90305256843567,13.956506490707397,0.0452423095703125,294
41,3,9,0.35667428,18.964759349822998,13.961323499679565,0.04632234573364258,294
42,3,10,0.21050982,20.466388702392578,15.386892557144165,0.047391414642333984,294
43,3,10,0.32686836,20.5299289226532,15.391159534454346,0.04851841926574707,294
44,4,10,0.22587526,20.5900719165802,15.394041538238525,0.04958820343017578,294
45,4,10,0.20041785,20.6524715423584,15.399654388427734,0.05062723159790039,294
46,4,10,0.22251749,20.71378993988037,15.404180526733398,0.051665306091308594,294
47,4,10,0.24515155,20.773688554763794,15.408654689788818,0.05270028114318848,294
48,4,10,0.21283749,20.83600091934204,15.416322708129883,0.053740501403808594,294
49,4,11,0.25386885,22.26601481437683,16.770259857177734,0.05477643013000488,294
50,4,11,0.16306241,22.334009647369385,16.78014588356018,0.055852413177490234,294
51,4,11,0.09353325,22.394774913787842,16.783949851989746,0.05688738822937012,294
52,4,11,0.10246991,22.456544399261475,16.7894287109375,0.05792641639709473,294
53,4,11,0.23660168,22.519387006759644,16.79678463935852,0.05896759033203125,294
54,4,11,0.14051305,22.579723596572876,16.799242734909058,0.06030750274658203,294
55,4,11,0.14093946,22.64135193824768,16.80417490005493,0.06162452697753906,294
56,4,12,0.15910462,24.314003467559814,18.399701833724976,0.06292438507080078,294
57,4,12,0.21674065,24.379125356674194,18.406640768051147,0.06403851509094238,294
58,5,12,0.103840515,24.439719915390015,18.409446716308594,0.0651395320892334,294
59,5,12,0.27702203,24.502167224884033,18.414610624313354,0.06622552871704102,294
60,5,12,0.18166189,24.56371784210205,18.42075777053833,0.06729364395141602,294
