epoch,steps,syncs,accuracy,loss,time,com_time,calc_time,exper_id
1,14,5,0.781000018119812,0.7422204613685608,46.58718395233154,43.30066442489624,0.010898351669311523,297
2,28,8,0.9192000031471252,0.27165111899375916,72.8453528881073,68.84476161003113,0.01463937759399414,297
3,43,11,0.9578999876976013,0.13047994673252106,98.83340668678284,94.04224181175232,0.019036531448364258,297
4,57,13,0.9689000248908997,0.09554512053728104,116.48875331878662,111.01104855537415,0.02277684211730957,297
5,71,15,0.9761000275611877,0.07421234250068665,135.02758955955505,128.87083196640015,0.026402711868286133,297
6,86,17,0.9793999791145325,0.06090855225920677,153.28988456726074,146.39313340187073,0.030404090881347656,297
7,100,19,0.9833999872207642,0.05036656931042671,173.47192907333374,165.88130521774292,0.034325361251831055,297
8,115,21,0.9847999811172485,0.04418100789189339,191.52587628364563,183.19898009300232,0.03831839561462402,297
9,129,23,0.9855999946594238,0.0415254645049572,209.5894057750702,200.58031916618347,0.04191255569458008,297
10,143,25,0.9865000247955322,0.036970872431993484,229.14494585990906,219.4411518573761,0.04562830924987793,297
11,158,26,0.9878000020980835,0.035639096051454544,240.24095726013184,229.81827783584595,0.04961538314819336,297
12,172,28,0.9886000156402588,0.03417917340993881,259.63007640838623,248.51502776145935,0.05337333679199219,297
13,187,30,0.9898999929428101,0.03090440109372139,279.51307582855225,267.6291265487671,0.057823896408081055,297
14,201,32,0.9909999966621399,0.02934524603188038,298.1301553249359,285.55177760124207,0.06154608726501465,297
15,215,34,0.9911999702453613,0.02813759818673134,316.1134660243988,302.81955075263977,0.06565403938293457,297
16,230,36,0.9918000102043152,0.02641107141971588,333.85340785980225,319.8105444908142,0.06978583335876465,297
17,244,38,0.9912999868392944,0.02644691988825798,351.3161084651947,336.5464837551117,0.07404422760009766,297
18,259,40,0.9916999936103821,0.025120537728071213,369.1461741924286,353.6265866756439,0.07816576957702637,297
19,273,42,0.9922000169754028,0.02385161817073822,387.3580787181854,371.143052816391,0.08202290534973145,297
20,287,44,0.9927999973297119,0.02444956637918949,405.1900246143341,388.2479553222656,0.08620309829711914,297
21,302,47,0.9927999973297119,0.024298330768942833,431.2345218658447,413.5339517593384,0.09023785591125488,297
22,316,49,0.992900013923645,0.022456087172031403,448.1144859790802,429.7346932888031,0.09385204315185547,297
23,331,51,0.9933000206947327,0.022051651030778885,467.0274975299835,447.9243516921997,0.09777545928955078,297
24,345,53,0.9929999709129333,0.022183408960700035,485.15001821517944,465.3591527938843,0.10144162178039551,297
25,359,55,0.9933000206947327,0.021653005853295326,502.8817310333252,482.4061679840088,0.10515189170837402,297
26,374,57,0.9933000206947327,0.022072814404964447,520.8793232440948,499.6661043167114,0.1090998649597168,297
27,388,59,0.9929999709129333,0.021710144355893135,538.8819382190704,516.97203373909,0.11287140846252441,297
28,403,61,0.993399977684021,0.021464886143803596,557.5311501026154,534.8995053768158,0.1167147159576416,297
29,417,63,0.9936000108718872,0.021864579990506172,575.8792538642883,552.5529096126556,0.12044167518615723,297
30,431,65,0.9932000041007996,0.020547006279230118,593.9111766815186,569.8878924846649,0.12428760528564453,297
31,446,67,0.9937999844551086,0.019917570054531097,613.102216720581,588.3224203586578,0.1285076141357422,297
32,460,69,0.9930999875068665,0.02142704278230667,631.5152380466461,606.0231976509094,0.1324756145477295,297
33,474,71,0.9941999912261963,0.020425591617822647,650.1272020339966,623.9523022174835,0.13617157936096191,297
34,489,73,0.9940000176429749,0.021858397871255875,667.8603186607361,640.9596073627472,0.14006471633911133,297
35,503,74,0.9939000010490417,0.021187499165534973,677.6099226474762,650.0402150154114,0.14379644393920898,297
36,518,76,0.9944999814033508,0.020443713292479515,695.5285537242889,667.226194858551,0.1477360725402832,297
37,532,78,0.9940999746322632,0.02065068669617176,713.0336022377014,684.0542662143707,0.1514124870300293,297
38,546,80,0.9937999844551086,0.020221170037984848,730.7230494022369,701.0518777370453,0.1551189422607422,297
39,561,82,0.9940999746322632,0.02103336714208126,749.3153190612793,718.8848202228546,0.15938568115234375,297
40,575,84,0.9936000108718872,0.021643420681357384,767.5735554695129,736.4607141017914,0.16295695304870605,297
41,590,86,0.9941999912261963,0.02110852114856243,786.1052408218384,754.2644696235657,0.1668224334716797,297
42,604,87,0.9944999814033508,0.021090691909193993,795.1582248210907,762.6486761569977,0.1705303192138672,297
43,618,89,0.9945999979972839,0.021134214475750923,813.2627370357513,780.0723695755005,0.17424225807189941,297
44,633,91,0.9945999979972839,0.02054540254175663,831.0066862106323,797.0825023651123,0.17820286750793457,297
45,647,93,0.9941999912261963,0.02055881731212139,848.7722690105438,814.1535978317261,0.18204545974731445,297
46,662,95,0.994700014591217,0.019765838980674744,866.7323393821716,831.3796789646149,0.18604469299316406,297
47,676,96,0.9941999912261963,0.020602375268936157,875.9754903316498,839.965181350708,0.18962836265563965,297
48,690,98,0.9944000244140625,0.020571252331137657,893.307389497757,856.6106855869293,0.1933276653289795,297
49,705,100,0.9947999715805054,0.021203558892011642,911.9946081638336,874.5658049583435,0.19716906547546387,297
50,719,102,0.9944000244140625,0.020917922258377075,929.4213206768036,891.3139197826385,0.20075392723083496,297
