epoch,steps,syncs,accuracy,loss,time,com_time,calc_time,exper_id
1,29,1,0.13899999856948853,2.2933692932128906,4.805051803588867,0.7594935894012451,0.034627437591552734,178
2,58,2,0.8980000019073486,1.1478239297866821,7.201205492019653,1.4859631061553955,0.06672143936157227,178
3,87,2,0.8980000019073486,1.1478239297866821,8.942143201828003,1.5761017799377441,0.09851980209350586,178
4,116,3,0.9714000225067139,0.09857173264026642,11.34493899345398,2.326488971710205,0.1293020248413086,178
5,146,3,0.9714000225067139,0.09857173264026642,13.156395196914673,2.417457342147827,0.1656479835510254,178
6,175,3,0.9714000225067139,0.09857173264026642,14.897910833358765,2.5163676738739014,0.1969594955444336,178
7,204,3,0.9714000225067139,0.09857173264026642,16.64055609703064,2.619269609451294,0.22814345359802246,178
8,233,3,0.9714000225067139,0.09857173264026642,18.421114683151245,2.736384630203247,0.2633051872253418,178
9,263,4,0.9851999878883362,0.04361899569630623,20.876813888549805,3.4703421592712402,0.29535531997680664,178
10,292,4,0.9851999878883362,0.04361899569630623,22.621383666992188,3.5688178539276123,0.32628965377807617,178
11,321,4,0.9851999878883362,0.04361899569630623,24.366985082626343,3.669257164001465,0.3574864864349365,178
12,350,4,0.9851999878883362,0.04361899569630623,26.10610842704773,3.7693991661071777,0.3886837959289551,178
13,379,4,0.9851999878883362,0.04361899569630623,27.830562591552734,3.8568975925445557,0.4197726249694824,178
14,409,4,0.9851999878883362,0.04361899569630623,29.622989416122437,3.9507434368133545,0.4519178867340088,178
15,438,5,0.9902999997138977,0.03146689012646675,32.00291037559509,4.675730466842651,0.4831562042236328,178
16,467,5,0.9902999997138977,0.03146689012646675,33.737640619277954,4.770782232284546,0.5138344764709473,178
17,496,5,0.9902999997138977,0.03146689012646675,35.474700689315796,4.86141562461853,0.5460937023162842,178
18,526,5,0.9902999997138977,0.03146689012646675,37.271777391433716,4.9522480964660645,0.5787484645843506,178
19,555,5,0.9902999997138977,0.03146689012646675,39.03268766403198,5.049066781997681,0.6165406703948975,178
20,584,5,0.9902999997138977,0.03146689012646675,40.76863193511963,5.131748914718628,0.648977518081665,178
21,613,6,0.9926000237464905,0.026018889620900154,43.11914873123169,5.813221454620361,0.6821000576019287,178
22,643,6,0.9926000237464905,0.026018889620900154,44.91623497009277,5.906977415084839,0.7165162563323975,178
23,672,6,0.9926000237464905,0.026018889620900154,46.66720151901245,6.003089904785156,0.7515344619750977,178
24,701,6,0.9926000237464905,0.026018889620900154,48.41861438751221,6.106064319610596,0.7837092876434326,178
25,730,6,0.9926000237464905,0.026018889620900154,50.16378688812256,6.191328525543213,0.8195688724517822,178
26,759,6,0.9926000237464905,0.026018889620900154,51.89037108421326,6.280583620071411,0.8505477905273438,178
27,789,7,0.9937999844551086,0.023247677832841873,54.31434464454651,6.983899116516113,0.8843748569488525,178
28,818,7,0.9937999844551086,0.023247677832841873,56.04271984100342,7.0692925453186035,0.9156544208526611,178
29,847,7,0.9937999844551086,0.023247677832841873,57.77550768852234,7.1595354080200195,0.9464054107666016,178
30,876,7,0.9937999844551086,0.023247677832841873,59.50782632827759,7.24267053604126,0.977576494216919,178
31,906,7,0.9937999844551086,0.023247677832841873,61.30670690536499,7.339054107666016,1.011854648590088,178
32,935,7,0.9937999844551086,0.023247677832841873,63.040499687194824,7.43170952796936,1.043114423751831,178
33,964,8,0.9932000041007996,0.02334476262331009,65.39267039299011,8.104775428771973,1.0781078338623047,178
34,993,8,0.9932000041007996,0.02334476262331009,67.12802410125732,8.199003219604492,1.1100964546203613,178
35,1023,8,0.9932000041007996,0.02334476262331009,68.93501663208008,8.298153638839722,1.1460630893707275,178
36,1052,8,0.9932000041007996,0.02334476262331009,70.66923570632935,8.399172306060791,1.1768836975097656,178
37,1081,8,0.9932000041007996,0.02334476262331009,72.41447854042053,8.491893291473389,1.2127189636230469,178
38,1110,8,0.9932000041007996,0.02334476262331009,74.14390850067139,8.570345401763916,1.2457728385925293,178
39,1139,8,0.9932000041007996,0.02334476262331009,75.89037251472473,8.673588991165161,1.27742338180542,178
40,1169,9,0.994700014591217,0.02206527069211006,78.32050633430481,9.384486675262451,1.3096156120300293,178
41,1198,9,0.994700014591217,0.02206527069211006,80.05829763412476,9.485215663909912,1.3405559062957764,178
42,1227,9,0.994700014591217,0.02206527069211006,81.79091691970825,9.578407049179077,1.3712809085845947,178
43,1256,9,0.994700014591217,0.02206527069211006,83.52542805671692,9.671770095825195,1.4022283554077148,178
44,1286,9,0.994700014591217,0.02206527069211006,85.32705235481262,9.761220932006836,1.4380111694335938,178
45,1315,9,0.994700014591217,0.02206527069211006,87.07594919204712,9.854249238967896,1.473696231842041,178
46,1344,10,0.9947999715805054,0.021375181153416634,89.44142484664917,10.550849914550781,1.5052754878997803,178
47,1373,10,0.9947999715805054,0.021375181153416634,91.17858171463013,10.646774768829346,1.5365853309631348,178
48,1402,10,0.9947999715805054,0.021375181153416634,92.90947365760803,10.741191387176514,1.5677282810211182,178
49,1432,10,0.9947999715805054,0.021375181153416634,94.70057129859924,10.837710618972778,1.599898338317871,178
50,1461,10,0.9947999715805054,0.021375181153416634,96.43701767921448,10.937457084655762,1.6309244632720947,178
