0,1
10,10
20,15
30,20
40,25
50,30
60,33
70,37
80,40
90,43
100,47
110,50
120,53
130,57
140,60
150,63
160,67
170,70
180,73
190,77
200,80
210,83
220,87
230,90
240,93
250,96
260,99
270,102
280,105
290,109
300,111
310,114
320,118
330,121
340,124
350,127
360,130
370,133
380,136
390,139
400,142
410,145
420,147
430,150
440,153
450,157
460,160
470,163
480,166
490,169
500,171
510,175
520,178
530,180
540,183
550,185
560,188
570,191
580,194
590,196
600,199
610,202
620,205
630,207
640,210
650,213
660,215
670,219
680,221
690,225
700,228
710,230
720,233
730,235
740,238
750,240
760,244
770,247
780,250
790,254
800,256
810,259
820,262
830,265
840,268
850,271
860,274
870,277
880,279
890,282
900,285
910,288
920,291
930,293
940,296
950,298
960,301
970,303
980,306
990,309
1000,312
1010,314
1020,317
1030,320
1040,322
1050,325
1060,328
1070,330
1080,333
1090,336
1100,339
1110,342
1120,346
1130,349
1140,351
1150,354
1160,357
1170,360
1180,364
1190,366
1200,369
1210,371
1220,374
1230,376
1240,379
1250,382
1260,385
1270,388
1280,390
1290,393
1300,396
1310,398
1320,401
1330,403
1340,406
1350,410
1360,412
1370,415
1380,418
1390,421
1400,424
1410,426
1420,429
1430,432
1440,435
1450,438
1460,440
1470,443
1480,445
1490,448
1500,451
1510,453
1520,456
1530,458
1540,461
1550,464
1560,466
1570,469
1580,472
1590,474
1600,477
1610,479
1620,482
1630,485
1640,488
1650,490
1660,493
1670,495
1680,498
1690,501
1700,504
1710,506
1720,509
1730,512
1740,515
1750,518
1760,520
1770,523
1780,527
1790,530
1800,533
1810,536
1820,538
1830,541
1840,544
1850,547
1860,549
1870,552
1880,554
1890,556
1900,559
1910,561
1920,564
1930,567
1940,570
1950,573
1960,576
1970,579
1980,582
1990,585
2000,587
2010,590
2020,593
2030,597
2040,600
2050,603
2060,606
2070,609
2080,613
2090,615
2100,618
2110,621
2120,624
2130,627
2140,630
2150,633
2160,635
2170,638
2180,641
2190,643
2200,646
2210,650
2220,653
2230,656
2240,659
2250,662
2260,666
2270,669
2280,672
2290,675
2300,678
2310,680
2320,683
2330,685
2340,688
2350,690
2360,693
2370,696
2380,698
2390,701
2400,704
2410,707
2420,710
2430,712
2440,715
2450,717
2460,720
2470,723
2480,726
2490,729
2500,732
2510,734
2520,737
2530,739
2540,742
2550,745
2560,749
2570,751
2580,754
2590,756
2600,759
2610,762
2620,764
2630,767
2640,769
2650,772
2660,774
2670,777
2680,781
2690,784
2700,786
2710,790
2720,792
2730,795
2740,797
2750,800
2760,803
2770,806
2780,809
2790,811
2800,814
2810,817
2820,820
2830,823
2840,826
2850,829
2860,833
2870,835
2880,838
2890,842
2900,845
2910,848
2920,851
2930,854
2940,856
2950,859
2960,862
2970,865
2980,868
2990,871
3000,875
3010,877
3020,880
3030,883
3040,886
3050,889
3060,892
3070,894
3080,897
3090,899
3100,902
3110,906
3120,908
3130,911
3140,915
3150,918
3160,921
3170,924
3180,927
3190,930
3200,933
3210,935
3220,938
3230,940
3240,944
3250,947
3260,950
3270,954
3280,956
3290,959
3300,961
3310,964
3320,967
3330,969
3340,972
3350,975
3360,978
3370,981
3380,984
3390,987
3400,989
3410,992
3420,995
3430,997
3440,1000
3450,1002
3460,1005
3470,1008
3480,1011
3490,1014
3500,1017
3510,1019
3520,1022
3530,1025
3540,1028
3550,1031
3560,1034
3570,1037
3580,1040
3590,1043
3600,1045
3610,1048
3620,1050
3630,1053
3640,1056
3650,1059
3660,1062
3670,1064
3680,1067
3690,1070
3700,1072
3710,1075
3720,1078
3730,1081
3740,1084
3750,1087
3760,1090
3770,1093
3780,1096
3790,1099
3800,1102
3810,1105
3820,1108
3830,1111
3840,1113
3850,1116
3860,1118
3870,1120
3880,1123
3890,1125
3900,1128
3910,1131
3920,1135
3930,1138
3940,1141
3950,1144
3960,1147
3970,1150
3980,1153
3990,1155
4000,1158
4010,1161
4020,1164
4030,1167
4040,1170
4050,1172
4060,1175
4070,1178
4080,1181
4090,1184
4100,1187
4110,1190
4120,1194
4130,1196
4140,1199
4150,1202
4160,1205
4170,1207
4180,1210
4190,1213
4200,1215
4210,1218
4220,1220
4230,1223
4240,1226
4250,1229
4260,1231
4270,1234
4280,1237
4290,1240
4300,1242
4310,1245
4320,1249
4330,1251
4340,1254
4350,1257
4360,1261
4370,1263
4380,1266
4390,1269
4400,1272
4410,1275
4420,1278
4430,1281
4440,1284
4450,1288
4460,1291
4470,1294
4480,1296
4490,1299
4500,1302
4510,1305
4520,1308
4530,1311
4540,1314
4550,1317
4560,1319
4570,1323
4580,1326
4590,1329
4600,1331
4610,1334
4620,1336
4630,1339
4640,1343
4650,1346
4660,1349
4670,1351
4680,1354
4690,1356
4700,1359
4710,1361
4720,1365
4730,1367
4740,1370
4750,1373
4760,1376
4770,1380
4780,1383
4790,1385
4800,1388
4810,1390
4820,1393
4830,1396
4840,1399
4850,1402
4860,1405
4870,1408
4880,1411
4890,1414
4900,1417
4910,1419
4920,1422
4930,1425
4940,1427
4950,1430
4960,1433
4970,1436
4980,1439
4990,1441
