0,1
10,11
20,17
30,22
40,27
50,32
60,36
70,41
80,46
90,49
100,52
110,56
120,59
130,62
140,66
150,69
160,72
170,76
180,79
190,83
200,87
210,90
220,93
230,97
240,100
250,103
260,107
270,110
280,113
290,117
300,120
310,123
320,127
330,130
340,133
350,137
360,140
370,143
380,147
390,150
400,153
410,157
420,160
430,163
440,167
450,170
460,173
470,177
480,180
490,183
500,187
510,190
520,193
530,197
540,200
550,203
560,207
570,210
580,213
590,217
600,220
610,223
620,227
630,230
640,233
650,237
660,240
670,243
680,247
690,250
700,253
710,257
720,260
730,263
740,267
750,270
760,273
770,277
780,280
790,283
800,287
810,290
820,294
830,297
840,300
850,304
860,307
870,310
880,314
890,317
900,320
910,324
920,327
930,330
940,334
950,337
960,340
970,344
980,347
990,350
1000,354
1010,357
1020,360
1030,364
1040,367
1050,370
1060,374
1070,377
1080,380
1090,384
1100,387
1110,390
1120,394
1130,397
1140,400
1150,404
1160,407
1170,410
1180,414
1190,417
1200,420
1210,424
1220,427
1230,430
1240,434
1250,437
1260,440
1270,444
1280,447
1290,450
1300,454
1310,457
1320,460
1330,464
1340,467
1350,470
1360,474
1370,477
1380,480
1390,484
1400,487
1410,490
1420,494
1430,497
1440,500
1450,504
1460,507
1470,510
1480,514
1490,517
1500,520
1510,524
1520,527
1530,530
1540,534
1550,537
1560,540
1570,544
1580,547
1590,550
1600,554
1610,557
1620,560
1630,564
1640,567
1650,570
1660,574
1670,577
1680,580
1690,584
1700,587
1710,590
1720,594
1730,597
1740,601
1750,604
1760,607
1770,611
1780,614
1790,617
1800,621
1810,624
1820,627
1830,631
1840,634
1850,637
1860,641
1870,644
1880,647
1890,651
1900,654
1910,657
1920,661
1930,664
1940,667
1950,671
1960,674
1970,677
1980,681
1990,684
2000,687
2010,691
2020,694
2030,697
2040,701
2050,704
2060,707
2070,711
2080,714
2090,717
2100,721
2110,724
2120,727
2130,731
2140,734
2150,737
2160,741
2170,744
2180,747
2190,751
2200,754
2210,757
2220,761
2230,765
2240,770
2250,775
2260,779
2270,783
2280,786
2290,789
2300,793
2310,796
2320,799
2330,803
2340,806
2350,809
2360,813
2370,816
2380,819
2390,823
2400,826
2410,829
2420,833
2430,836
2440,839
2450,842
2460,846
2470,849
2480,852
2490,856
