epoch,steps,syncs,accuracy,loss,time,com_time,calc_time,exper_id
1,234,4,0.9873999953269958,0.035895854234695435,50.03953409194946,1.4366412162780762,0.5265142917633057,1
2,468,5,0.9909999966621399,0.030206894502043724,98.51678085327148,2.5716726779937744,1.0563411712646484,1
3,702,6,0.9923999905586243,0.02782871015369892,146.82265710830688,3.7532763481140137,1.5841319561004639,1
4,937,8,0.992900013923645,0.02525567077100277,195.5669629573822,5.114407777786255,2.123338460922241,1
5,1171,9,0.9943000078201294,0.02222592569887638,244.18434286117554,6.344795227050781,2.6443257331848145,1
6,1405,10,0.9933000206947327,0.02491392195224762,292.3064603805542,7.463135480880737,3.1794724464416504,1
7,1639,12,0.9937999844551086,0.022079888731241226,341.02044224739075,8.789960622787476,3.708923816680908,1
8,1874,14,0.9909999966621399,0.03421451896429062,389.81577229499817,10.175474882125854,4.240358591079712,1
9,2108,15,0.993399977684021,0.026732226833701134,438.21683049201965,11.196052312850952,4.800057411193848,1
10,2342,16,0.9943000078201294,0.022752221673727036,486.4532849788666,12.357358455657959,5.329907655715942,1
11,2577,18,0.9941999912261963,0.027133602648973465,535.2447979450226,13.582461833953857,5.875487565994263,1
12,2811,19,0.9944999814033508,0.02247229404747486,583.4534311294556,14.722985744476318,6.411698818206787,1
13,3045,21,0.9929999709129333,0.027503183111548424,631.7986810207367,16.04520893096924,6.94835901260376,1
14,3279,23,0.9948999881744385,0.02794814482331276,680.2795114517212,17.32269263267517,7.489398002624512,1
15,3514,25,0.9950000047683716,0.01703716814517975,729.0360639095306,18.603404760360718,8.024793863296509,1
16,3748,27,0.995199978351593,0.021428406238555908,777.4509196281433,19.95358896255493,8.55988597869873,1
17,3982,28,0.9934999942779541,0.031517788767814636,825.590734243393,21.055352926254272,9.09975552558899,1
18,4216,30,0.9937999844551086,0.037155888974666595,873.925302028656,22.197370052337646,9.643845319747925,1
19,4451,32,0.9945999979972839,0.022203652188181877,922.6736907958984,23.405038833618164,10.182779788970947,1
20,4685,34,0.9890999794006348,0.04886387288570404,971.5191555023193,24.562951803207397,10.74701714515686,1
