epoch,steps,syncs,accuracy,loss,time,com_time,calc_time,exper_id
1,234,4,0.9865000247955322,0.04843751713633537,240.37933564186096,3.893289566040039,188.79308152198792,3
2,468,5,0.9879999756813049,0.03510494530200958,479.20767045021057,6.211634635925293,379.16631627082825,3
3,702,6,0.9921000003814697,0.0228323545306921,718.7326807975769,9.56000804901123,569.2715799808502,3
4,937,7,0.9944000244140625,0.020298508927226067,957.9094135761261,12.117884874343872,759.3725361824036,3
5,1171,7,0.9930999875068665,0.02196849323809147,1195.6872181892395,14.48598051071167,948.7294499874115,3
6,1405,8,0.9919999837875366,0.03128034621477127,1433.9517874717712,17.36050033569336,1137.9354090690613,3
7,1639,10,0.9919000267982483,0.026400897651910782,1672.0083210468292,19.797723531723022,1327.284904718399,3
8,1874,11,0.9944999814033508,0.021789129823446274,1910.65771651268,22.037806749343872,1517.499663591385,3
9,2108,12,0.9934999942779541,0.02216458134353161,2149.191708087921,25.39915943145752,1706.9468595981598,3
10,2342,13,0.9927999973297119,0.0274372398853302,2386.761091709137,27.93720579147339,1896.124006986618,3
11,2577,14,0.9940000176429749,0.02166142500936985,2625.4299561977386,30.123559713363647,2086.275584936142,3
12,2811,15,0.9933000206947327,0.02800058200955391,2863.4690334796906,32.48510456085205,2275.6234753131866,3
13,3045,16,0.9925000071525574,0.03146425634622574,3101.1267256736755,34.67426943778992,2464.87305021286,3
14,3279,18,0.9944000244140625,0.028645746409893036,3339.0226747989655,37.0555202960968,2654.1848006248474,3
15,3514,19,0.9929999709129333,0.02802639827132225,3577.6798615455627,39.092986822128296,2844.731805562973,3
16,3748,20,0.9927999973297119,0.033289965242147446,3815.667041540146,41.721078634262085,3033.86901307106,3
17,3982,22,0.9945999979972839,0.025404855608940125,4055.098023891449,44.20535612106323,3224.681770324707,3
18,4216,23,0.9933000206947327,0.026053685694932938,4292.925895214081,46.74680495262146,3413.8621301651,3
19,4451,24,0.994700014591217,0.028057515621185303,4532.753006219864,50.312315940856934,3603.7683823108673,3
20,4685,26,0.9925000071525574,0.03913009166717529,4770.314381122589,53.03442597389221,3792.946830511093,3
