step,epoch,syncs,loss,time,com_time,calc_time,exper_id
1,1,0,2.3064542,0.5315022468566895,0.0,0.0,159
2,1,1,2.3007832,1.2220885753631592,0.19573688507080078,0.005736112594604492,159
3,1,1,2.2929153,1.7083842754364014,0.19687175750732422,0.010387182235717773,159
4,1,1,2.2971513,2.184828996658325,0.19845366477966309,0.018337249755859375,159
5,1,1,2.2928193,2.654590129852295,0.21814465522766113,0.02409815788269043,159
6,1,1,2.2724733,3.1354312896728516,0.2279505729675293,0.029417037963867188,159
7,1,1,2.3028138,3.608228921890259,0.23294973373413086,0.03893899917602539,159
8,1,1,2.25661,4.096568822860718,0.24460983276367188,0.04653215408325195,159
9,1,1,2.244464,4.593254327774048,0.24579787254333496,0.05251932144165039,159
10,1,1,2.2314262,5.083553075790405,0.25105977058410645,0.060393333435058594,159
11,1,1,2.1946359,5.5754876136779785,0.279848575592041,0.06575131416320801,159
12,1,1,2.0485992,6.090437650680542,0.3167684078216553,0.07244420051574707,159
13,1,1,1.9950144,6.594650983810425,0.3324253559112549,0.07781124114990234,159
14,1,1,1.9445574,7.070709466934204,0.3376743793487549,0.08240222930908203,159
15,1,1,1.7524055,7.540990591049194,0.35504627227783203,0.08794713020324707,159
16,1,1,1.4770298,8.022330045700073,0.37300825119018555,0.09776616096496582,159
17,1,1,1.3752143,8.502119302749634,0.3741953372955322,0.10404229164123535,159
18,1,1,1.2557133,8.982136964797974,0.37531137466430664,0.1146092414855957,159
19,1,1,1.0861549,9.461628437042236,0.3764514923095703,0.12091231346130371,159
20,1,1,1.2483672,9.951076030731201,0.38324666023254395,0.12651824951171875,159
21,1,1,1.1102946,10.422878980636597,0.39261555671691895,0.13379931449890137,159
22,1,1,1.2168686,10.929253816604614,0.3938624858856201,0.13989830017089844,159
23,1,2,0.98295987,11.571675539016724,0.5472486019134521,0.15065431594848633,159
24,1,2,1.6628762,12.042624473571777,0.5485124588012695,0.16107845306396484,159
25,1,2,1.4686469,12.52588415145874,0.5519485473632812,0.16985440254211426,159
26,1,2,1.0967251,13.003759145736694,0.5743215084075928,0.1787583827972412,159
27,1,2,1.0746596,13.473481178283691,0.5754125118255615,0.18451428413391113,159
28,1,2,1.3077877,13.951645851135254,0.5887064933776855,0.18955135345458984,159
29,1,2,1.0733705,14.445215225219727,0.600644588470459,0.19586920738220215,159
30,1,2,1.0516934,14.927228689193726,0.6158735752105713,0.20146512985229492,159
31,1,2,0.6731514,15.40793776512146,0.623957633972168,0.21186113357543945,159
32,1,2,0.61953735,15.888905763626099,0.6283156871795654,0.22253918647766113,159
33,1,2,0.59800315,16.366193294525146,0.630685567855835,0.23124909400939941,159
34,1,2,0.7930645,16.82926034927368,0.6433064937591553,0.2401270866394043,159
35,1,2,0.8217878,17.30896282196045,0.6526186466217041,0.24919629096984863,159
36,1,2,0.70760536,17.794541358947754,0.6536977291107178,0.2556793689727783,159
37,1,2,0.5524894,18.265565872192383,0.6598057746887207,0.26285529136657715,159
38,1,2,0.52741873,18.74416184425354,0.6726958751678467,0.268552303314209,159
39,1,2,0.5577292,19.215932607650757,0.6872708797454834,0.27360033988952637,159
