0,1
10,11
20,16
30,21
40,26
50,31
60,36
70,41
80,45
90,49
100,52
110,55
120,59
130,62
140,65
150,69
160,72
170,75
180,79
190,82
200,85
210,89
220,92
230,95
240,99
250,102
260,105
270,109
280,112
290,115
300,119
310,122
320,125
330,130
340,134
350,138
360,141
370,145
380,148
390,151
400,155
410,158
420,161
430,165
440,168
450,171
460,175
470,178
480,181
490,185
500,188
510,191
520,195
530,198
540,201
550,205
560,208
570,211
580,215
590,218
600,221
610,225
620,228
630,231
640,235
650,238
660,241
670,245
680,248
690,251
700,255
710,258
720,261
730,265
740,268
750,271
760,275
770,278
780,281
790,285
800,288
810,291
820,295
830,298
840,301
850,305
860,308
870,311
880,315
890,318
900,321
910,325
920,328
930,331
940,335
950,338
960,341
970,345
980,348
990,351
1000,355
1010,358
1020,361
1030,365
1040,368
1050,371
1060,375
1070,378
1080,381
1090,385
1100,388
1110,391
1120,395
1130,398
1140,401
1150,405
1160,408
1170,411
1180,415
1190,418
1200,421
1210,425
1220,428
1230,431
1240,435
