epoch,steps,syncs,accuracy,loss,time,com_time,calc_time,exper_id
1,117,3,0.9847999811172485,0.0445600263774395,112.51125693321228,47.38041138648987,8.608246564865112,22
2,234,4,0.9901999831199646,0.028323650360107422,222.05956602096558,94.42517352104187,15.685572862625122,22
3,351,4,0.9927999973297119,0.02516278438270092,330.2980935573578,140.25148725509644,23.042145013809204,22
4,468,5,0.9944000244140625,0.022544674575328827,437.47654366493225,186.58813738822937,30.23048996925354,22
5,585,5,0.9914000034332275,0.028912143781781197,545.1197807788849,232.76292872428894,37.83580708503723,22
6,702,6,0.9944000244140625,0.02030535601079464,654.7951807975769,279.70014548301697,44.833575963974,22
7,820,6,0.993399977684021,0.026048818603157997,767.1095232963562,326.23572397232056,52.38221859931946,22
8,937,7,0.9926000237464905,0.02801010198891163,878.2294158935547,372.69588232040405,59.70794868469238,22
9,1054,7,0.9944999814033508,0.016996245831251144,987.6751763820648,418.89152812957764,67.0227882862091,22
10,1171,8,0.9943000078201294,0.022202853113412857,1095.7139999866486,465.0416474342346,74.51707863807678,22
