epoch,steps,syncs,accuracy,loss,time,com_time,calc_time,exper_id
1,312,4,0.9476000070571899,0.1792847067117691,16.808039903640747,6.536135196685791,1.117283582687378,19
2,624,5,0.9670000076293945,0.10902953892946243,30.10618567466736,13.1657133102417,2.208627462387085,19
3,937,6,0.9750000238418579,0.08092387765645981,43.32373762130737,19.771966695785522,3.299164056777954,19
4,1249,6,0.9781000018119812,0.06940639764070511,56.61923432350159,26.46317744255066,4.364636421203613,19
5,1561,7,0.9804999828338623,0.05952620133757591,69.92292141914368,33.208138942718506,5.41620945930481,19
6,1874,8,0.9835000038146973,0.05229924991726875,83.10340571403503,39.899940967559814,6.482304573059082,19
7,2186,8,0.9840999841690063,0.04766468331217766,96.35622668266296,46.589473485946655,7.529930114746094,19
8,2498,8,0.9854000210762024,0.045901451259851456,109.5072591304779,53.29203486442566,8.576128005981445,19
9,2811,9,0.9861999750137329,0.04138452932238579,122.71495294570923,59.95437526702881,9.618927955627441,19
10,3123,9,0.9853000044822693,0.04598836228251457,135.8218493461609,66.60260128974915,10.660011768341064,19
