step,epoch,syncs,loss,time,com_time,calc_time,exper_id
1,1,1,2.3046942,4.718571186065674,0.0,0.0,17
2,1,2,2.3066065,5.983903408050537,0.4503931999206543,0.35581278800964355,17
3,1,2,2.3043447,7.024567604064941,0.941763162612915,0.4226686954498291,17
4,1,2,2.2862077,8.043882608413696,1.413262128829956,0.49005961418151855,17
5,1,2,2.2941637,9.074983596801758,1.9125161170959473,0.5525124073028564,17
6,1,2,2.2569933,10.08974289894104,2.391613006591797,0.6146063804626465,17
7,1,2,2.2079096,11.063686847686768,2.82332706451416,0.683821439743042,17
8,1,2,2.0649385,11.97475290298462,3.209688901901245,0.7483973503112793,17
9,1,2,1.9431394,12.879843711853027,3.6026320457458496,0.8113524913787842,17
10,1,2,1.9518294,13.889666080474854,4.054537057876587,0.9011805057525635,17
11,1,2,1.6233418,14.815682411193848,4.457040071487427,0.9603216648101807,17
12,1,2,1.4823062,15.720423698425293,4.8641040325164795,1.0237247943878174,17
13,1,2,0.9908251,16.652986526489258,5.286410093307495,1.0861339569091797,17
14,1,2,1.2207787,17.594146728515625,5.721132278442383,1.1559181213378906,17
15,1,2,0.843489,18.520172595977783,6.146499156951904,1.206587314605713,17
16,1,2,1.055208,19.433240175247192,6.559031009674072,1.2661645412445068,17
17,1,2,0.74394506,20.43261480331421,7.048066139221191,1.3316612243652344,17
18,1,2,0.5400713,21.342987775802612,7.444366216659546,1.3930563926696777,17
19,1,2,0.87264395,22.269909381866455,7.843594074249268,1.452310562133789,17
20,1,2,0.48726666,23.225697994232178,8.281931161880493,1.5102274417877197,17
21,1,2,0.48115078,24.130853414535522,8.689485311508179,1.5750102996826172,17
22,1,2,0.65166163,25.052271842956543,9.08182430267334,1.6324584484100342,17
23,1,2,0.4033845,25.953986167907715,9.467709302902222,1.6962745189666748,17
24,1,2,0.4071038,26.889952421188354,9.871952295303345,1.781477451324463,17
25,1,2,0.22256102,27.840808153152466,10.286692142486572,1.8471806049346924,17
26,1,2,0.62068766,28.764816522598267,10.674805164337158,1.905320167541504,17
27,1,2,0.3702228,29.685408353805542,11.087061166763306,1.961369276046753,17
28,1,2,0.5234929,30.667544841766357,11.537367105484009,2.0210182666778564,17
29,1,2,0.29723072,31.575901746749878,11.923088073730469,2.0808491706848145,17
30,1,2,0.22732076,32.531822204589844,12.361154079437256,2.1346380710601807,17
31,1,2,0.2986095,33.45756006240845,12.776057958602905,2.1946699619293213,17
32,1,2,0.14024436,34.37634038925171,13.16720175743103,2.2474570274353027,17
33,1,2,0.31821018,35.27411150932312,13.564873695373535,2.306018829345703,17
34,1,2,0.22396207,36.18843221664429,13.941821575164795,2.4001107215881348,17
35,1,2,0.26551867,37.141459226608276,14.373360633850098,2.459596872329712,17
36,1,2,0.2518884,38.07640242576599,14.795832633972168,2.5157155990600586,17
37,1,2,0.24042049,39.00123739242554,15.214783668518066,2.5739355087280273,17
38,1,2,0.22164173,39.9016489982605,15.597160577774048,2.6343233585357666,17
39,1,2,0.21965052,40.81661009788513,15.99390959739685,2.696934223175049,17
40,1,2,0.18372576,41.712762117385864,16.375640630722046,2.7530462741851807,17
41,1,2,0.22889462,42.60007929801941,16.753809452056885,2.816718101501465,17
42,1,2,0.62218094,43.500640630722046,17.135186672210693,2.875448226928711,17
43,1,2,0.23823771,44.416714668273926,17.537402868270874,2.9324991703033447,17
44,1,2,0.2800939,45.38648343086243,17.976882696151733,2.9951343536376953,17
45,1,2,0.19737852,46.366830348968506,18.391528606414795,3.0899224281311035,17
46,1,2,0.18062733,47.30423188209534,18.818156719207764,3.1450631618499756,17
47,1,2,0.13987136,48.27800989151001,19.264471769332886,3.2091519832611084,17
48,1,3,0.046019733,49.28051018714905,19.721588850021362,3.271170139312744,17
49,1,3,0.3489811,50.20309782028198,20.12075400352478,3.3333802223205566,17
50,1,3,0.24549028,51.17516899108887,20.57265615463257,3.3900961875915527,17
51,1,3,0.51895714,52.09794735908508,20.96653127670288,3.4466123580932617,17
52,1,3,0.11178845,53.036797523498535,21.415772199630737,3.5081663131713867,17
53,1,3,0.19138877,53.968719244003296,21.812767267227173,3.571202516555786,17
54,1,3,0.19143315,54.907315254211426,22.224968194961548,3.631197690963745,17
55,1,3,0.206114,55.83777356147766,22.622371196746826,3.691427707672119,17
56,1,3,0.15018058,56.79217576980591,23.050499200820923,3.752330780029297,17
57,1,3,0.13204996,57.73422980308533,23.36089825630188,3.89115571975708,17
58,1,3,0.052840192,58.635149002075195,23.735666275024414,3.9846978187561035,17
59,1,3,0.07812999,59.55230140686035,24.14219832420349,4.046143531799316,17
60,1,3,0.29496545,60.456775188446045,24.530672311782837,4.111468315124512,17
61,1,3,0.07474115,61.34106421470642,24.915022134780884,4.167135238647461,17
62,1,3,0.16104943,62.26772618293762,25.30559802055359,4.230213165283203,17
63,1,3,0.17821577,63.21114492416382,25.714677810668945,4.2907233238220215,17
64,1,3,0.12613668,64.13692498207092,26.121721744537354,4.355621576309204,17
65,1,3,0.10920808,65.07199931144714,26.550877809524536,4.418543577194214,17
66,1,3,0.20855324,66.01139068603516,26.984010934829712,4.4758524894714355,17
67,1,3,0.15899815,66.92262172698975,27.351614952087402,4.5578062534332275,17
68,1,3,0.058715753,67.82769680023193,27.75740694999695,4.6109044551849365,17
69,1,3,0.10534781,68.77977514266968,28.17411780357361,4.672449350357056,17
70,1,3,0.12099922,69.71497297286987,28.608970642089844,4.7334303855896,17
71,1,3,0.15851848,70.63183212280273,28.993558645248413,4.7887864112854,17
72,1,3,0.07029663,71.5370442867279,29.370641708374023,4.854320287704468,17
73,1,3,0.02796204,72.45012021064758,29.75114870071411,4.909726142883301,17
74,1,3,0.08200763,73.37024641036987,30.151904582977295,4.9656922817230225,17
75,1,3,0.03571205,74.28572988510132,30.55764365196228,5.025046348571777,17
76,1,3,0.2784365,75.26075291633606,30.956035614013672,5.1222825050354,17
77,1,3,0.08335881,76.17264676094055,31.383054494857788,5.177411317825317,17
78,1,3,0.11565256,77.05958461761475,31.782021522521973,5.235497236251831,17
79,1,3,0.075277865,78.0045371055603,32.204450368881226,5.295349359512329,17
80,1,3,0.13557585,78.92043280601501,32.59339737892151,5.3562092781066895,17
81,1,3,0.018668482,79.84929919242859,32.98744320869446,5.419201135635376,17
82,1,3,0.10761279,80.7954614162445,33.40803098678589,5.480195999145508,17
83,1,3,0.08772974,81.71367883682251,33.815393924713135,5.533002138137817,17
84,1,3,0.020827085,82.61896300315857,34.21284794807434,5.583827018737793,17
85,1,3,0.10274501,83.55216217041016,34.47712206840515,5.753958225250244,17
86,1,3,0.1400989,84.4470386505127,34.857033014297485,5.817387104034424,17
87,1,3,0.36231837,85.34717416763306,35.23714804649353,5.87591290473938,17
88,1,3,0.15204592,86.27882838249207,35.64131999015808,5.942617654800415,17
89,1,3,0.07052228,87.2066764831543,36.026870012283325,5.998741865158081,17
90,1,3,0.08574846,88.15772676467896,36.454946994781494,6.0605199337005615,17
91,1,3,0.04844559,89.1291241645813,36.869210958480835,6.127800941467285,17
92,1,3,0.03380681,90.070885181427,37.25100779533386,6.191771984100342,17
93,1,3,0.032660313,91.012460231781,37.66942572593689,6.255378246307373,17
94,1,3,0.09270819,91.93186974525452,38.01882863044739,6.342266321182251,17
95,1,3,0.14454019,92.8711986541748,38.40311861038208,6.399242639541626,17
96,1,3,0.27664587,93.8508083820343,38.876121520996094,6.458484411239624,17
97,1,3,0.121455856,94.74817252159119,39.26795053482056,6.517073631286621,17
98,1,3,0.00734636,95.67091846466064,39.659738540649414,6.570693492889404,17
99,1,3,0.13087186,96.57033467292786,40.0349805355072,6.6291725635528564,17
100,1,3,0.09671703,97.47592449188232,40.42832159996033,6.688617467880249,17
101,1,3,0.10259274,98.37475323677063,40.80609059333801,6.751184463500977,17
102,1,3,0.049442943,99.30624294281006,41.21621251106262,6.813673496246338,17
103,1,3,0.1587133,100.30225563049316,41.67605447769165,6.881687641143799,17
104,1,3,0.15821123,101.2459557056427,42.040589570999146,6.976418733596802,17
105,1,3,0.06281459,102.12513470649719,42.41127562522888,7.042718887329102,17
106,1,3,0.025395134,103.0324559211731,42.79394769668579,7.097524642944336,17
107,1,3,0.016450137,103.96123766899109,43.216336727142334,7.15417742729187,17
108,1,3,0.072249435,104.89859461784363,43.612364530563354,7.217636346817017,17
109,1,3,0.1373581,105.82611632347107,44.05030655860901,7.266005277633667,17
