epoch,steps,syncs,accuracy,loss,time,com_time,calc_time,exper_id
1,29,29,0.932699978351593,0.21750310063362122,60.925217628479004,47.38016605377197,0.0,18
2,58,58,0.9714000225067139,0.08909453451633453,115.59323024749756,93.19521713256836,0.0,18
3,87,87,0.9818999767303467,0.05854010581970215,170.07111239433289,138.62987351417542,0.0,18
4,116,116,0.9846000075340271,0.049935124814510345,225.32673001289368,184.7813014984131,0.0,18
5,146,146,0.9868000149726868,0.04096061736345291,282.00844168663025,231.58049082756042,0.0,18
6,175,175,0.9894999861717224,0.032235413789749146,336.8766312599182,277.58918356895447,0.0,18
7,204,204,0.9894999861717224,0.033362895250320435,391.1921458244324,323.27379274368286,0.0,18
8,233,233,0.9901999831199646,0.0265197791159153,447.0296595096588,370.5085644721985,0.0,18
9,263,263,0.9908999800682068,0.02764652483165264,503.21954894065857,418.35908675193787,0.0,18
10,292,292,0.9909999966621399,0.025681674480438232,560.3096523284912,466.33614587783813,0.0,18
11,321,321,0.9916999936103821,0.025245746597647667,616.3507788181305,513.667444229126,0.0,18
12,350,350,0.9919000267982483,0.024190377444028854,672.1012921333313,559.2805590629578,0.0,18
13,379,379,0.992900013923645,0.02526795119047165,727.8846168518066,605.018933057785,0.0,18
14,409,409,0.9911999702453613,0.02715681493282318,785.5993254184723,653.0494520664215,0.0,18
15,438,438,0.9927999973297119,0.023813268169760704,842.1341600418091,700.0223455429077,0.0,18
16,467,467,0.9925000071525574,0.02201344445347786,898.8902409076691,747.3479731082916,0.0,18
17,496,496,0.9925000071525574,0.022056225687265396,954.6534109115601,794.1952421665192,0.0,18
18,526,526,0.9929999709129333,0.022301897406578064,1013.4883353710175,843.6033942699432,0.0,18
19,555,555,0.9933000206947327,0.021757500246167183,1069.3912930488586,890.831972360611,0.0,18
20,584,584,0.9930999875068665,0.026462851092219353,1126.6644487380981,938.563009262085,0.0,18
