epoch,steps,syncs,accuracy,loss,time,com_time,calc_time,exper_id
1,117,3,0.9210000038146973,0.33585843443870544,60.593648195266724,46.13664174079895,0.08733534812927246,11
2,234,4,0.9686999917030334,0.09921212494373322,116.85916042327881,92.5462999343872,0.17515778541564941,11
3,351,5,0.9796000123023987,0.06645247340202332,174.1048548221588,139.89554357528687,0.2650754451751709,11
4,468,6,0.9871000051498413,0.043217044323682785,231.15942192077637,186.67266201972961,0.3500373363494873,11
5,585,7,0.9900000095367432,0.03273497521877289,288.14469718933105,234.3416965007782,0.4390397071838379,11
6,702,8,0.9915000200271606,0.027711795642971992,344.65940022468567,281.4145710468292,0.5303006172180176,11
7,820,9,0.9916999936103821,0.026369625702500343,401.076420545578,328.4240565299988,0.6183254718780518,11
8,937,10,0.9932000041007996,0.02284601703286171,457.1534309387207,375.06749153137207,0.7080223560333252,11
9,1054,10,0.9932000041007996,0.02284601703286171,513.0817222595215,421.5981750488281,0.7948555946350098,11
10,1171,11,0.9937999844551086,0.02054966799914837,568.9302933216095,468.03183126449585,0.8846514225006104,11
11,1288,12,0.9940999746322632,0.020350627601146698,626.2260270118713,515.4656460285187,0.9770631790161133,11
12,1405,13,0.9936000108718872,0.01993311196565628,684.0371446609497,562.9908270835876,1.0650694370269775,11
13,1523,14,0.9944000244140625,0.01773441955447197,741.6626789569855,610.6019349098206,1.1517176628112793,11
14,1640,15,0.9944000244140625,0.01811445690691471,797.9904479980469,657.4013137817383,1.2402632236480713,11
15,1757,16,0.9948999881744385,0.01784682460129261,854.3903331756592,704.3997139930725,1.3299446105957031,11
16,1874,16,0.9948999881744385,0.01784682460129261,911.0805077552795,751.7025306224823,1.4210662841796875,11
17,1991,17,0.9945999979972839,0.017461175099015236,967.8877182006836,797.8302388191223,1.5110106468200684,11
18,2108,18,0.9955000281333923,0.016876060515642166,1023.8328623771667,843.9575250148773,1.5991907119750977,11
19,2226,19,0.9950000047683716,0.016315646469593048,1080.4511995315552,890.930123090744,1.6868760585784912,11
20,2343,20,0.9952999949455261,0.01613313890993595,1136.8703773021698,937.4073700904846,1.7732691764831543,11
